date,a2c,ppo,ddpg,td3,sac,mvo,cap_bh,twii,0050,a2c_75,ppo_75,ddpg_75,td3_75,sac_75,a2c_65,ppo_65,ddpg_65,td3_65,sac_65
2024-11-22,1213976.8870936376,1381322.1448766498,1379997.1941058638,1145546.5796473632,1279252.284035945,1039414.0205738498,1418633.7292042763,1282884.9840692475,1431060.131847707,1492048.1948731928,1380777.7184771409,1511856.3547747582,1110736.553331109,1199442.0594254818,1606540.550003453,1382259.789198859,1492919.6131662824,1500808.6586941544,1207888.3468901436
2024-11-25,1225416.3846890402,1381572.8040442336,1375699.4253464187,1148403.4874731724,1299261.9998389375,1049542.4807266486,1416762.084850215,1285352.1858633375,1425871.1253249987,1489210.187821481,1381020.3240547013,1508093.2476259938,1125110.9374026412,1216618.4150839604,1596836.590826773,1382421.5739052768,1489027.6655944218,1499546.0461555822,1216939.768939366
2024-11-26,1219971.1696001631,1365732.9609240487,1360651.6437693434,1144980.4946184715,1284187.0692648408,1040634.8365165249,1397425.8295021085,1270251.1999343627,1407338.8783782837,1468822.7814172122,1365159.4343044166,1486130.8436377414,1115698.527109068,1200792.3419693003,1572357.3096217806,1366487.5866562696,1466813.1610382386,1478800.4441069658,1208488.875847254
2024-11-27,1204803.680740584,1347156.2032466144,1342817.623294459,1126763.3859646234,1258753.986526359,1028896.468376931,1378625.437505343,1250984.6435750523,1386953.406736897,1450340.9834946902,1346622.675802375,1466179.5417717393,1103117.6655774296,1182451.403275512,1550713.754971941,1347966.5188141842,1447126.6527404704,1459710.206355621,1187491.8952690274
2024-11-28,1201021.7761186792,1347340.0296976853,1344795.2920025005,1124026.926259214,1258042.6834334303,1026057.4011751506,1380334.2013098688,1248975.0441001516,1384729.5144809196,1452132.578660918,1346820.673250689,1468534.6731078108,1097144.0475104633,1177380.611935113,1557507.8149153744,1348195.3732072697,1447750.9122877007,1462091.796808323,1182614.5186560322
2024-11-29,1193394.7150744281,1338050.653081579,1333841.8058282847,1117934.42907847,1251521.3873209378,1018933.3359747566,1371405.5323844377,1246936.2359665798,1388065.2963089563,1442216.9732674283,1337528.0792690506,1459429.68810486,1088970.8984580354,1170701.093402326,1545096.1870580718,1338883.9086830977,1437608.3320045036,1451361.732205688,1178376.0089233476
2024-12-02,1217407.7456169664,1370350.8386702104,1369640.0600474891,1133848.230735435,1265908.6679802367,1038352.7643176151,1409155.855598436,1273509.33282282,1421052.6732517374,1485572.5384628505,1369805.7356280475,1500403.1956666503,1099117.9779199697,1181466.3206232197,1597858.0707933132,1371360.9694952169,1479354.7369567824,1492528.4698882182,1196483.063389777
2024-12-03,1232036.4127483594,1389150.5572272185,1390760.0088789212,1143929.388353699,1280604.1922870504,1050237.501407354,1429288.6358898494,1289782.165761873,1440326.2553210645,1509173.301056039,1388625.8161355,1521641.0259627425,1110662.6072650943,1192626.8906854112,1624238.865394222,1390236.0140985106,1500394.264385142,1515158.3309300644,1207488.5421955567
2024-12-04,1235270.2762814495,1400357.9882675516,1401993.7149155543,1147379.3915961168,1291458.0100626652,1066520.2132931673,1443941.7980101972,1302545.2556441356,1448851.04367181,1526273.0055972168,1399824.969546666,1539001.7946470077,1112664.0791811966,1201577.9077048427,1645029.0947067398,1401501.4616968862,1515155.787945307,1531167.8971785516,1212052.0689494023
2024-12-05,1231320.3666880091,1400524.5604463492,1402968.7623591581,1145334.555429134,1289253.3846223154,1068268.2505628616,1445956.9277604439,1303251.514447073,1456634.610011802,1530176.7111714147,1399996.8747754623,1540678.8875305403,1107974.004518235,1200549.177300799,1651760.1779887348,1401697.2487891978,1517737.064724178,1533762.806401416,1208003.9071483102
2024-12-06,1230578.3431529868,1395737.0083488745,1395633.227711657,1146633.9903929725,1289762.7781366056,1074848.2134530917,1439527.2604526454,1299069.2064707573,1451074.9359277878,1522403.0400232233,1395210.187269692,1533181.303345865,1107701.3975265194,1201264.7220859835,1640391.8003594887,1396855.555125983,1508201.2071311476,1525169.1550729405,1207970.7044162727
2024-12-09,1232413.6744469502,1401667.7854173647,1403194.3528893844,1148303.2881721628,1286365.5076016057,1080775.6138538357,1447484.0642302963,1303548.9614243323,1452928.1606224591,1533544.232830258,1401104.6224336708,1542629.6424794828,1104450.778598806,1199986.0552897824,1653565.2474287234,1402815.0192865154,1514145.878840065,1534741.6851790915,1206603.960211825
2024-12-10,1228886.125518309,1395117.5892451473,1395934.782044935,1149149.1194734564,1278987.6877899272,1079607.1628975829,1438585.7645243495,1295249.8735111926,1442550.1475770422,1522321.9364556328,1394522.1625130496,1533697.5033574426,1103091.5663464973,1193665.8254812174,1643637.4799222425,1396214.3017181666,1506721.4458072088,1526239.495986011,1204995.6792040053
2024-12-11,1220963.742939437,1379663.0024373156,1378308.6252935044,1143196.39092179,1272735.9451061054,1081893.8303305986,1421188.052969529,1282846.3673781946,1429948.129163789,1500649.2294151075,1379029.4695162748,1512769.3143814576,1092840.148472342,1188135.1245298693,1620719.9050385633,1380676.819767612,1485128.3294310572,1506525.183459671,1198332.8493429648
2024-12-12,1226101.3798720164,1390066.7114709034,1390041.5671587447,1147174.670262356,1271909.1652100135,1075363.7808609046,1436478.2204169966,1290865.4022344076,1446627.1514158323,1518534.0616366535,1389452.0393412183,1527416.209048235,1090445.7306921852,1184984.4975541944,1644928.7984117777,1391183.4190645916,1501159.1133283428,1523262.2258955603,1202033.9888700536
2024-12-13,1221845.4900412275,1390521.555381762,1390691.6962089196,1145253.5357439893,1268351.9508391712,1082962.6412453307,1439851.7523527343,1289391.1854394288,1447739.1540997506,1520375.3612089653,1389889.8355027605,1531702.7685069423,1081833.7213408668,1178060.6064596912,1653813.8394311431,1391682.7092480718,1502440.7434045204,1526891.8572556423,1197763.0154740529
2024-12-16,1221267.2858948132,1394840.9250796326,1397846.2133807614,1133914.2770645593,1257296.3204382493,1077221.257968553,1448624.2129127376,1290478.9071367036,1453669.4957450712,1537170.59141756,1394253.4972730523,1539744.1867590812,1076620.402991881,1170736.2017919626,1671741.6289735036,1396174.599039798,1512389.1065255974,1536105.8964536593,1187010.667932528
2024-12-17,1219613.0103012973,1390278.7949060043,1393630.0416948213,1133795.302767888,1256971.015489558,1082663.0882776242,1442464.8909205168,1289252.799846846,1461082.3945237573,1530471.803820697,1389622.3752039364,1533969.8072751411,1077629.573456013,1167729.626901372,1666167.0785106174,1391513.4183323667,1505628.4707924677,1533127.2985660029,1189040.8297895584
2024-12-18,1226894.2804780025,1400343.3708356023,1403341.7340133414,1140221.7000612183,1260189.695499205,1084324.6766553782,1452214.2701785115,1297691.3673098222,1461082.3945237573,1542770.109162403,1399690.3608529614,1544905.2538218154,1084063.4121465797,1174273.6156916684,1677707.6536735322,1401602.3113173554,1518580.1614415038,1544101.1822287347,1194794.0490390908
2024-12-19,1213667.1928082278,1385514.780629725,1389451.2174690359,1130100.0643319318,1246357.6133207404,1084639.1107257367,1435678.0884057486,1284449.3429419247,1441067.4773318178,1525749.4064888048,1384840.7337337122,1528297.560422766,1071618.1684488703,1163011.220549964,1658475.2868555882,1386718.8885520298,1501200.9561094476,1526164.3718170212,1184773.0439608607
2024-12-20,1195048.7489978215,1355189.4737450127,1355842.3202082159,1116828.22964683,1234625.0822169606,1070862.7000898824,1403223.86147185,1260812.8649373024,1427724.35001967,1485582.2559220605,1354475.5661093348,1492418.82203182,1054525.623087663,1147935.0772947532,1614048.18480874,1356268.2871412495,1460514.2970578424,1491636.0344407875,1169477.145001089
2024-12-23,1218894.6351676714,1393957.3122061996,1397000.9879035966,1139128.9848649232,1255679.8732042334,1087017.8240595197,1447658.3962953154,1294099.35866756,1462194.2840958165,1534465.6211125709,1393289.0631027094,1540129.9898913566,1072900.0515517455,1168522.3742861568,1671262.2453674197,1395205.5770454495,1508589.151256266,1537569.8731193398,1190959.4357845248
2024-12-24,1222266.9882610217,1396002.4256728825,1397686.8040771931,1139933.9480823022,1256724.8124722217,1079447.0818703182,1448900.050655059,1294978.7909037455,1466271.4010464656,1536658.9406097557,1395328.1714864618,1540709.5927819002,1076957.7892907113,1169251.8443886354,1669501.9646302322,1397251.1642573555,1510731.7820189395,1538421.3109145614,1197091.1211682016
2024-12-25,1223559.9043442423,1398981.6317165983,1400937.7651593206,1139304.2838805183,1258134.8755032914,1085662.7240626859,1453148.2969319625,1300573.7258816613,1470719.072446562,1541815.1486675397,1398300.715610555,1545915.3502398736,1076754.128422912,1168124.0358075155,1676897.968723624,1400253.0682729871,1514737.744502158,1543031.2436875473,1197239.4979226445
2024-12-26,1223232.125496042,1399520.8312810222,1401472.8211190726,1140934.2304219883,1259120.5670528954,1081808.119101043,1454132.4561467813,1302075.2916079806,1469607.1828745026,1542579.4688236555,1398837.5366950084,1545973.1900925513,1075858.0387894972,1170361.2239615791,1679147.3896406177,1400774.1054424262,1515295.7000929236,1543878.0981080693,1198898.529482836
2024-12-27,1224056.7900804388,1403047.5688273099,1405354.1178073194,1144427.5736615865,1259439.163159936,1087065.5350200217,1458572.037863943,1303685.0497066828,1474425.521835905,1546655.118287089,1402364.2020720872,1551210.70305541,1075891.7117720156,1171077.846180696,1685107.4904064788,1404325.1447465,1520165.565016504,1548566.04035263,1199814.854628043
2024-12-30,1216644.1563229188,1396295.4402995566,1398788.9213496253,1135244.1047493077,1249111.3636054576,1078992.9652459633,1453816.032752863,1298897.236390488,1466271.4010464656,1542362.230853681,1395622.5232002505,1544854.6008299482,1067750.679155877,1163848.7959166977,1681948.9209710937,1397592.381662126,1513835.0301775923,1543448.2133255063,1191526.873874762
2024-12-31,1211008.4522081157,1384977.0630215846,1387068.7140927373,1128719.63886336,1246443.7209347242,1081567.0370269595,1440305.1770328106,1290210.0124437637,1451074.9359277878,1527464.1836090644,1384284.175267609,1530587.5711959542,1062491.9109472877,1157684.5659577136,1665598.5976582172,1386214.678017155,1498036.0503315176,1529655.0766518258,1184898.3146519791
2025-01-02,1207301.4934504572,1373365.7131610971,1374574.4594832459,1118259.131983567,1240438.6498003295,1077008.6693378314,1427119.5444109128,1278837.6704180285,1438473.0306263932,1515085.535907039,1372674.219312045,1516027.4974414394,1060625.6209800649,1154626.2110657797,1647253.2895508397,1374568.6854675887,1485354.7300120727,1516683.0054935894,1174678.157657772
2025-01-03,1208597.7278696485,1379995.0468636977,1382966.734058151,1121534.9469872839,1240948.3341365966,1080192.1225885104,1436186.7092003492,1283107.9325575354,1452928.1606224591,1524691.5566407766,1379312.611919644,1526251.833604233,1056883.7694973282,1150888.2297091554,1660595.4518575068,1381235.151398295,1494062.380032481,1524269.235751372,1178538.9076782158
2025-01-06,1231969.4009629623,1423009.7185757856,1431170.8075862331,1143411.2129787651,1263498.0497084914,1096390.6467270325,1484287.3227900567,1318921.6863351066,1498517.4428666346,1580500.6536722318,1422310.3914117273,1580358.9720375836,1074344.5291505551,1172642.2156771405,1727054.546507364,1424408.9320632238,1550920.8483286314,1574659.3704968304,1202632.8628194064
2025-01-07,1223806.3373490288,1428116.1912691335,1432380.9540923294,1149716.1560177885,1265885.1722047026,1094065.9944389171,1493485.7342555427,1324722.0664852522,1515196.465118678,1584104.632886161,1427360.9625456715,1589389.1331604037,1071159.4419237396,1176453.3199557753,1738026.9730568654,1429494.7983663003,1560350.1705042103,1583259.2932411914,1212250.8695072597
2025-01-08,1214887.459996951,1410152.7206215998,1412801.0146011177,1142173.0192287543,1259091.9569936707,1090552.2183635756,1472194.9791313708,1311058.8685747103,1492587.214333173,1559150.723873101,1409384.189934339,1564908.4069301663,1067888.8712055627,1168608.374825162,1707661.3937723215,1411447.578135371,1532580.5930642805,1562311.5691953085,1203674.7259400468
2025-01-09,1199732.8378643899,1392806.7411271739,1397027.7241633623,1123035.8596027023,1235543.2568616366,1065924.1050662734,1456501.5151981423,1292788.2508990963,1475537.5245198233,1546169.2739954337,1392088.6065080522,1547873.9381288171,1052056.254449573,1146701.788217628,1692297.7150725836,1394155.9224305502,1515349.9777886127,1545771.2715823732,1182455.119119237
2025-01-10,1192430.7014804832,1388389.6370006925,1392982.551121921,1115362.7150068206,1224873.0276594975,1055325.40162976,1452881.92262955,1288908.312707681,1475166.8569585173,1545112.2714751288,1387635.1489609813,1545024.5270462078,1046112.5792658252,1135015.5605713702,1693306.340944847,1389750.267046616,1512329.5270194155,1543014.61528429,1178668.5649144696
2025-01-13,1178241.3389941885,1362662.1217218277,1369099.654313586,1095570.7150059,1201894.3671167118,1034915.2374751274,1420217.8530113318,1259585.1167115646,1441067.4773318178,1514949.8096791394,1361953.7419819185,1509734.9953179571,1033872.811118985,1112675.9489436909,1653976.212441774,1363979.7216072413,1482329.7818021416,1509443.7754330724,1154217.2483258522
2025-01-14,1198038.1651746472,1383784.0806062357,1391154.7151337278,1113663.0607617516,1223582.8062378813,1050207.853560693,1439919.3266430285,1276903.007015001,1449963.0463557283,1536895.441619503,1383076.1198104124,1532057.0388400117,1051665.0589889768,1135399.9400456315,1675765.3340196267,1385138.1412508388,1505653.3880365172,1531442.3000378765,1170135.126198064
2025-01-15,1189890.761245558,1367177.0762771855,1374481.8211620229,1111076.2085500583,1212806.173944124,1032660.7892793114,1417724.337747533,1261054.8482818033,1438843.698187699,1512278.8079188596,1366450.4702049615,1507968.1510393517,1047947.6852233738,1127333.7897448083,1648392.69580298,1368433.1237162906,1485808.0286684856,1510316.8657962948,1164156.412988553
2025-01-16,1203864.2036085008,1398786.7306756366,1408098.5963834105,1126979.4934477601,1227457.2921137058,1044417.3815529235,1455151.2957258187,1289649.90632991,1468124.6257411372,1555161.2307112303,1397979.9110322583,1548240.9224102204,1058160.5084388526,1142916.926899024,1699790.6917932385,1400120.943333233,1527122.7197734432,1549504.9294857404,1182290.925736024
2025-01-17,1206545.8994272454,1409059.5322747761,1420617.5298458973,1129127.6090380931,1230825.6835066415,1045943.124842843,1465685.817715969,1296538.117573056,1455152.0528784366,1568334.1311964514,1408279.6251175946,1561965.0893275542,1059973.05110265,1148353.814165912,1715284.419130392,1410465.1163058595,1541900.763250176,1559902.6557860463,1181708.0895184905
2025-01-20,1210423.0957502136,1413121.5705446557,1421763.5518944552,1133899.9487962425,1236461.993111443,1047414.3278824894,1469946.9207691187,1303188.8306964405,1469977.8504358088,1573848.1239650734,1412319.1464936554,1567620.0381964615,1063849.0095611657,1150172.843988299,1717657.969858342,1414493.2509692926,1544585.254634848,1564940.5460951263,1193029.629508012
2025-01-21,1215674.0233158858,1415383.9478261848,1423935.5051072754,1139155.5543604414,1241752.4715261392,1046622.5255520276,1472685.230550646,1305047.7922575173,1472942.9647025396,1574521.515002478,1414546.4358276988,1569704.3197185246,1067390.5005057172,1151880.6142598365,1721965.1843547446,1416735.3624780264,1545996.6618478172,1568402.587431169,1197619.3329735051
2025-01-22,1217968.4381795898,1426720.0955662646,1434119.824194914,1147816.3556772724,1246489.8898012184,1046924.1117433188,1486799.0374345588,1317672.6059429226,1492216.5467718667,1585301.941727518,1425956.4434455305,1584554.7095318274,1069102.966798518,1158207.1912415654,1738909.9208526078,1428181.7616093357,1562364.8448359142,1580594.31628592,1202315.9615394175
